Codigo	Entidade	TipoEntidade	NIF	Rua	Localidade	CodigoPostal	DescrPostal	Email	Telefone	Fax	Sitio	CodigoINE	Eleitores2011	Populacao2011	Area_ha	NomeCompleto
6811	Aldeia de Santa Margarida (IDANHA-A-NOVA)	Freguesia	507171063	Av. Dr. Francisco Rolão Preto, N.º 46	Aldeia de Santa Margarida (IDANHA-A-NOVA)	6060-021	ALDEIA DE SANTA MARGARIDA	freguesiastamargarida@gmail.com	277313545	277313545		50502	346	369	1362.18	Aldeia de Santa Margarida
6749	Aldeia de São Francisco de Assis (COVILHÃ)	Freguesia	507403975	Estrada Municipal, N.º 45	Aldeia de São Francisco de Assis (COVILHÃ)	6225-012	ALDEIA DE SÃO FRANCISCO DE ASSIS	jfasfassis@sapo.pt	275657325	275657412		50302	681	692	1607.84	Aldeia de São Francisco de Assis
7382	Aldeia do Bispo (GUARDA)	Freguesia	506512126	Estrada Principal, Apartado 161	Aldeia do Bispo (GUARDA)	6300-020	ALDEIA DO BISPO	freguesiaaldeiadobispo.grd@gmail.com	271227400	271227400		90703	232	180	1316.93	Aldeia do Bispo
7483	Aldeia do Bispo (SABUGAL)	Freguesia	507279883	Largo do Pocinho	Aldeia do Bispo (SABUGAL)	6320-021	ALDEIA DO BISPO	jf.ald.bispo@hotmail.com	271491168	271491195	www.abispo.sabugal.pt	91102	288	395	1313.70	Aldeia do Bispo
14273	Aldeia do Bispo, Águas e Aldeia de João Pires (PENAMACOR)	Freguesia	510834060	Rua Pina Ferraz	Aldeia do Bispo (PENAMACOR)	6090-112	ALDEIA DO BISPO	uniaofreguesias050713@gmail.com	277385400	277385400		50713				União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires
14636	Aldeia do Mato e Souto (ABRANTES)	Freguesia	510834078	Largo do Rossio, N.º 54	Aldeia do Mato (ABRANTES)	2200-601	ALDEIA DO MATO	sara.silva@cm-abrantes.pt				140121				União das freguesias de Aldeia do Mato e Souto
5815	Aldeia dos Fernandes (ALMODÔVAR)	Freguesia	507018338	Avenida 25 de Abril	Aldeia dos Fernandes (ALMÔDOVAR)	7700-301	ALDEIA DOS FERNANDES	freguesia_a_fernandes@hotmail.com	286479122	286479002		20208	580	619	2125.80	Aldeia dos Fernandes
14467	Aldeia Galega da Merceana e Aldeia Gavinha (ALENQUER)	Freguesia	510834086	Praça do Pelourinho, N.º 8	Aldeia Galega da Merceana (ALENQUER)	2580-081	ALDEIA GALEGA DA MERCEANA	ufgalega.gavinha@sapo.pt	263760454			110118				União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha
7551	Aldeia Nova (TRANCOSO)	Freguesia	506966208	Rua da Escola Velha	Aldeia Nova (TRANCOSO)	6420-302	ALDEIA NOVA		271448008			91301	392	394	2681.11	Aldeia Nova
7975	Aldeia Velha (AVIS)	Freguesia	507224558	Rua Grande, N.º 42	Aldeia Velha (AVIS)	7480-051	ALDEIA VELHA	jfreg.aldeiavelha@mail.telepac.pt	242983365	242983367		120302	304	339	12610.94	Aldeia Velha
7487	Aldeia Velha (SABUGAL)	Freguesia	507212347	Travessa da Praça, N.º 1	Aldeia Velha (SABUGAL)	6320-069	ALDEIA VELHA	aldeiavelha1@gmail.com	271491015	271491179	www.avelha.sabugal.pt	91106	557	490	2087.88	Aldeia Velha
7383	Aldeia Viçosa (GUARDA)	Freguesia	507469739	Rua Abílio Aleixo Curto, N.º 8	Aldeia Viçosa (GUARDA)	6300-025	ALDEIA VIÇOSA	freg.aldeiavicosa@gmail.com	271926975	271926975		90704	454	411	743.93	Aldeia Viçosa
9267	Aldeias (ARMAMAR)	Freguesia	506915662	Lugar do Cruzeiro - Aldeia de Cima	Aldeias (ARMAMAR)	5110-012	ALDEIAS	aldeiasjf@gmail.com	254851693	254851693	www.jf-aldeias.pt	180101	370	376	519.13	Aldeias
14388	Aldeias e Mangualde da Serra (GOUVEIA)	Freguesia	510834094	Rua da Escola	Aldeias (GOUVEIA)	6290-012	GOUVEIA	freguesia.aldeias@sapo.pt				90623				União das freguesias de Aldeias e Mangualde da Serra
14606	Aldoar, Foz do Douro e Nevogilde (PORTO)	Freguesia	510834108	Rua da Vilarinha, N.º 1090	Aldoar (PORTO)	4100-513	ALDOAR	geral@uf-aldoarfoznevogilde.pt	226198270	226198279	www.uf-aldoarfoznevogilde.pt	131216				União das freguesias de Aldoar, Foz do Douro e Nevogilde
5937	Aldreu (BARCELOS)	Freguesia	506936694	Rua da Igreja, N.º 76	Aldreu (BARCELOS)	4905-027	ALDREU	jfaldreu@sapo.pt	258971205	258971205	www.aldreu.maisbarcelos.pt	30206	724	855	479.67	Aldreu
8040	Alegrete (PORTALEGRE)	Freguesia	506871967	Largo do Espírito Santo, N.º 1	Alegrete (PORTALEGRE)	7300-311	ALEGRETE	mail@alegrete.pt	245965134	245965061	www.alegrete.pt	121402	1743	2055	8692.38	Alegrete
14663	Além da Ribeira e Pedreira (TOMAR)	Freguesia	510834116	Rua Dr. Silvino Sequeira	Vale Venteiro (TOMAR)	2300-024	ALÉM DA RIBEIRA	jf-alemdaribeirapedreira@sapo.pt	249301850 / 249312989	249301850 / 249312989		141817				União das freguesias de Além da Ribeira e Pedreira
14468	Alenquer (Santo Estêvão e Triana) (ALENQUER)	Freguesia	510834124	Rua Detrás da Misericordia Vila- Alta	Santo Estêvão (ALENQUER)	2580-297	ALENQUER	geral@freguesiaalenquer.pt		263732763		110119				União das freguesias de Alenquer (Santo Estêvão e Triana)
6440	Alfaião (BRAGANÇA)	Freguesia	507195493	Bairro dos Formarigos, Rua D. Manuel Pires, N.º 4	Alfaião (BRAGANÇA)	5300-401	ALFAIÃO		273312496/ 919611502	273312071		40201	254	173	1758.25	Alfaião
7488	Alfaiates (SABUGAL)	Freguesia	506895440	Largo Rainha Santa Isabel	Alfaiates (SABUGAL)	6320-081	ALFAIATES	jf-alfaiates@sapo.pt	271647104	271647414	www.alfaiates.sabugal.pt	91107	495	419	3143.43	Alfaiates
6421	Alfândega da Fé (ALFÂNDEGA DA FÉ)	Freguesia	506342310	Rua 1º de de Maio	Alfândega da Fé	5350-061	ALFÂNDEGA DA FÉ	junta.freguesia@sapo.pt	279462298	279462298		40102	1884	2016	4062.12	Alfândega da Fé
9221	Alfarela de Jales (VILA POUCA DE AGUIAR)	Freguesia	507789113	Rua Central, N.º 16	Alfarela de Jales (VILA POUCA DE AGUIAR)	5450-120	ALFARELA DE JALES	jfajales_1@hotmail.com	259402385 933630904			171302	644	447	1375.15	Alfarela de Jales
7055	Alfarelos (SOURE)	Freguesia	506857565	Rua Virgilio Pinheiro, N.º 1	Alfarelos (SOURE)	3130-001	ALFARELOS	freguesia.alfarelos@sapo.pt	239642568	239646123		61501	1230	1566	1398.44	Alfarelos
7598	Alfeizerão (ALCOBAÇA)	Freguesia	507673433	Rua de Moçambique, N.º 11	Alfeizerão (ALCOBAÇA)	2460-147	ALFEIZERÃO	j.f.alfeizerao@sapo.pt	262999290	262999029		100102	3459	3849	2798.68	Alfeizerão
8379	Alfena (VALONGO)	Freguesia	507847539	Rua de São Vicente	Alfena (VALONGO)	4445-210	ALFENA	geral@freguesiadealfena.pt	229672650	229681253	www.freguesiadealfena.pt	131501	12108	13665	1110.57	Alfena
7224	Alferce (MONCHIQUE)	Freguesia	507038720	Adro da Igreja, N.º 8	Alferce (MONCHIQUE)	8550-011	ALFERCE	jf-alferce@sapo.pt	282912126	282912126		80901	429	512	9611.83	Alferce
14525	Alfragide (AMADORA)	Freguesia	510832733	Rua Miguel Torga, N.º 2	Alfragide	2610-123	ALFRAGIDE	geral@freg-alfragide.pt	214714924	214719396	www.freg-alfragide.pt	111512				Alfragide
14055	Alfundão e Peroguarda (FERREIRA DO ALENTEJO)	Freguesia	510834132	Rua do Ouro N.º 1	Alfundão (FERREIRA DO ALENTEJO)	7900-042	ALFUNDÃO	freguesiaalfundaoperoguarda@hotmail.com	284746205	284746016		20807				União das freguesias de Alfundão e Peroguarda
9860	Algarvia (NORDESTE)	Freguesia	512093164	Rua D. David Dias Pimentel, s/n.º	Algarvia  (NORDESTE)	9630-222	ALGARVIA	jfalgarvia@sapo.pt	296452035			420208	324	344	540.38	Algarvia
14505	Algés, Linda-a-Velha e Cruz Quebrada-Dafundo (OEIRAS)	Freguesia	510834140	Rua Parque Anjos, N.º 8 - A	Algés (OEIRAS)	1495-100	ALGÉS	geral@uniao-alcd.pt	214118380	214113791	www.jf-alges.pt	111012				União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
7342	Algodres (FORNOS DE ALGODRES)	Freguesia	506822508	Alto de São João	Algodres (FORNOS DE ALGODRES)	6370-011	ALGODRES	algodresfreguesia@sapo.pt			www.freguesiadealgodres.com	90501	435	450	1015.09	Algodres
14380	Algodres, Vale de Afonsinho e Vilar de Amargo (FIGUEIRA DE CASTELO RODRIGO)	Freguesia	510834159	Rua do Adro, N.º 1	Algodres (FIGUEIRA DE CASTELO RODRIGO)	6440-011	ALGODRES					90418				União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo
14237	Algoso, Campo de Víboras e Uva (VIMIOSO)	Freguesia	510834167	Largo Pelourinho	Algoso	5230-010	ALGOSO	jfalgoso@gmail.com				41115				União das freguesias de Algoso, Campo de Víboras e Uva
14361	Algoz e Tunes (SILVES)	Freguesia	510834175	Rua Palmeiral	Algoz (SILVES)	8365-064	ALGOZ	jfalgoz@hotmail.com	282574385	282574444		81310				União das freguesias de Algoz e Tunes
7785	Alguber (CADAVAL)	Freguesia	508375258	Rua da Escola, N.º 7	Alguber (CADAVAL)	2550-012	ALGUBER	geral@jf-alguber.pt	262740242		www.jf-alguber.pt	110401	791	1011	1926.16	Alguber
7917	Algueirão-Mem Martins (SINTRA)	Freguesia	506882799	Rua Domingos Saraiva, N.º 6 - A	Algueirão-Mem Martins (SINTRA)	2725-286	ALGUEIRÃO-MEM MARTINS	geral@jfamm.pt	219229450	219229459	www.jfamm.pt	111102	48405	62557	1599.55	Algueirão-Mem Martins
14302	Alhadas (FIGUEIRA DA FOZ)	Freguesia	510832741	Rua do Jardim Escola, N.º 32	Alhadas (FIGUEIRA DA FOZ)	3080-401	ALHADAS	mail@jf-alhadas.pt	233939935	233939936		60519				Alhadas
14521	Alhandra, São João dos Montes e Calhandriz (VILA FRANCA DE XIRA)	Freguesia	510834183	Praça 7 de Março, N.º 20	Alhandra (VILA FRANCA DE XIRA)	2600-513	ALHANDRA					111412				União das freguesias de Alhandra, São João dos Montes e Calhandriz
14074	Alheira e Igreja Nova. (BARCELOS)	Freguesia	510834191	Rua Nossa Senhora de Lurdes, N.º 548	Alheira (BARCELOS)	4750-053	ALHEIRA	unifain@gmail.com	253880597	253880597		30290				União das freguesias de Alheira e Igreja Nova
14828	Alhões, Bustelo, Gralheira e Ramires (CINFÃES)	Freguesia	510834205	Bustelo, Caixa Postal, N.º 37	Bustelo (CINFÃES)	4690-010	CINFÃES	ufabgr@gmail.com	255571051	255571051		180418				União das freguesias de Alhões, Bustelo, Gralheira e Ramires
8662	Alhos Vedros (MOITA)	Freguesia	507340523	Rua Cândido dos Reis	Alhos Vedros (MOITA)	2860-048	ALHOS VEDROS	jfav@net.vodafone.pt	212040256	212025030		150601	11804	12614	1790.73	Alhos Vedros
9001	Alijó (ALIJÓ)	Freguesia	507378733	Rua Dr. Henrique Pereira, N.º 19	Alijó	5070-046	ALIJÓ	geral@freguesia-alijo.net	259950490	259950490	www.freguesia-alijo.net	170101	2452	2806	2936.14	Alijó
7187	Aljezur (ALJEZUR)	Freguesia	506140920	Rua Capitão Salgueiro Maia	Aljezur	8670-005	ALJEZUR	geral@jf-aljezur.pt	282998343	282997984	www.jf-aljezur.pt	80301	2329	2687	16675.99	Aljezur
14437	Aljubarrota (ALCOBAÇA)	Freguesia	510832750	Praça do Pelourinho	Aljubarrota  (ALCOBAÇA)	2460-601	ALJUBARROTA	j.f.aljubarrota@gmail.com	262507113	262508111		100120				Aljubarrota
14045	Aljustrel e Rio de Moinhos (ALJUSTREL)	Freguesia	510834213	Avenida 1º de MAio s/n	Aljustrel	7600-010	ALJUSTREL	geral@jf-aljustrel.pt	284602404/968601780	284601611	www.jf-aljustrel.pt	20106				União das freguesias de Aljustrel e Rio de Moinhos
6724	Almaceda (CASTELO BRANCO)	Freguesia	507740882	Largo Prof. Lopes Machaz	Almaceda (CASTELO BRANCO)	6000-001	ALMACEDA	jfalmaceda@gmail.com	272726225	272726225	www.almaceda.net	50202	979	943	7219.27	Almaceda
14678	Almada, Cova da Piedade, Pragal e Cacilhas (ALMADA)	Freguesia	510834221	Rua Cidade de Ostrava, N.º 8	Almada	2805-680	ALMADA	contabilidade@uf-acppc.pt	212767948	212755112	www.uf-acppc.pt	150312				União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas
7717	Almagreira (POMBAL)	Freguesia	507946545	Rua do Rossio, N.º 10	Almagreira (POMBAL)	3105-004	ALMAGREIRA	freguesia.almagreira@gmail.com	236219139	236219649		101503	3501	3075	4261.10	Almagreira
9783	Almagreira (VILA DO PORTO)	Freguesia	512059683	Brejo de Baixo, S/N	Almagreira (VILA DO PORTO)	9580-011	VILA DO PORTO	almagreirafreguesia55@gmail.com	296884464	296884464		410101	470	537	1121.98	Almagreira
6915	Almalaguês (COIMBRA)	Freguesia	507254775	Rua da Estrada Nova	Almalaguês (COIMBRA)	3040-432	ALMALAGUÊS	geral@jf-almalagues.pt	239931708	239932962	www.jf-almalagues.pt	60301	2973	3440	2316.39	Almalaguês
7213	Almancil (LOULÉ)	Freguesia	501174192	Rua Manuel dos Santos Vaquinhas, s/n	Almancil (LOULÉ)	8135-173	ALMANCIL	jf.almancil@mail.telepac.pt	289395404	289395833	www.jf-almancil.pt	80801	6959	8799	6301.85	Almancil
14509	Almargem do Bispo, Pêro Pinheiro e Montelavar (SINTRA)	Freguesia	510834230	Av.ª D. Afonso Henriques, N.º 2	Almargem do Bispo (SINTRA)	2715-214	ALMARGEM DO BISPO	secretariado@jf-apm.pt	219628160/8			111123				União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar
7276	Almeida (ALMEIDA)	Freguesia	506982343	Rua da Administração, n.º 4	Almeida	6350-240	ALMEIDA	mail@jf-almeida.pt	271574650	271574650	www.jf-almeida.pt	90203	1260	1491	5242.38	Almeida
8467	Almeirim (ALMEIRIM)	Freguesia	506855082	Rua Bernardo Gonçalves Nº 64 B	Almeririm	2080-065		jfa@almeirim.pt	243594260	243594269		140301	10391	11607	6913.02	Almeirim
7580	Almendra (VILA NOVA DE FOZ CÔA)	Freguesia	507866479	Largo do Chafariz	Almendra (VILA NOVA DE FOZ CÔA)	5150-035	ALMENDRA	freguesiadealmendra@sapo.pt	279713362	279713362		91401	504	457	5440.65	Almendra
14046	Almodôvar e Graça dos Padrões (ALMODÔVAR)	Freguesia	510834248	Rua do Cinema, Apartado 17 - EC Almodôvar	Almodôvar	7701-909	ALMODOVAR	contabilidade.uf.adv.gp@hotmail.com	286662075	286662076		20209				União das freguesias de Almodôvar e Graça dos Padrões
9293	Almofala (CASTRO DAIRE)	Freguesia	506683931	Avenida 23 de Julho	Almofala (CASTRO DAIRE)	3600-011	ALMOFALA	juntadefreguesiadealmofala@gmail.com	232382603		www.almofala-castrodaire.com	180301	343	280	1859.59	Almofala
14381	Almofala e Escarigo (FIGUEIRA DE CASTELO RODRIGO)	Freguesia	510834256	Rua da Igreja, N.º 2	Almofala  (FIGUEIRA DE CASTELO RODRIGO)	6440-021	ALMOFALA					90419				União das freguesias de Almofala e Escarigo
7616	Almoster (ALVAIÁZERE)	Freguesia	508200180	Rua da Igreja	Almoster (ALVAIÁZERE)	3250-021	ALMOSTER	geral@jf-almoster.pt	236651232			100201	739	791	2584.04	Almoster
8547	Almoster (SANTARÉM)	Freguesia	501342397	Largo do Mosteiro	Almoster (SANTARÉM)	2005-111	ALMOSTER	juntaalmoster@iol.pt	243491404	243491404	www.freguesiaalmoster.pt	141606	1596	1827	4082.04	Almoster
8022	Alpalhão (NISA)	Freguesia	506929752	Largo António Temudo Sequeira	Alpalhão (NISA)	6050-033	ALPALHÃO	freguesia-alpalhao@sapo.pt	245742154	245742154		121201	1287	1517	3423.38	Alpalhão
6784	Alpedrinha (FUNDÃO)	Freguesia	507311639	Largo da Praça Nova	Alpedrinha (FUNDÃO)	6230-130	ALPEDRINHA	jf.alpedrinha@gmail.com	275561340	275561340		50406	1086	1184	1618.69	Alpedrinha
14583	Alpendorada, Várzea e Torrão (MARCO DE CANAVESES)	Freguesia	510832768	Av. S. João, 892	Alpendorada e Matos (MARCO DE CANAVESES)	4575-029	Alpendorada e Matos	jfalpendorada@sapo.pt	255619189	255619501	www.jf-alpendurada.pt	130732				Alpendorada, Várzea e Torrão
8471	Alpiarça (ALPIARÇA)	Freguesia	506975347	Rua Maria Luisa Falcão, N.º 30	Alpiarça	2094-909	ALPIARÇA	juntalpiarca@gmail.com	243558564	243558836	www.jf-alpiarca.pt	140401	6577	8024	9536.33	Alpiarça
6957	Alqueidão (FIGUEIRA DA FOZ)	Freguesia	508200440	Rua Padre João Antunes de Carvalho, N.º 5	Alqueidão (FIGUEIRA DA FOZ)	3080-431	ALQUEIDÃO	jfalqueidao@hotmail.com	233940693	233940693		60502	1737	1963	1966.48	Alqueidão
7733	Alqueidão da Serra (PORTO DE MÓS)	Freguesia	501240411	Dr. Pedro Matos	Alqueidão da Serra (PORTO DE MÓS)	2480-013	ALQUEIDÃO DA SERRA	jf-alqserra@jf-alqserra.com	244491940	244491940		101602	1799	1813	2210.31	Alqueidão da Serra
5623	Alquerubim (ALBERGARIA-A-VELHA)	Freguesia	508053803	Largo Dr. José Pereira Lemos	Fontes (ALBERGARIA-A-VELHA)	3850-365	ALQUERUBIM	j.f.alquerubim@mail.telepac.pt	234931576	234931576		10202	2106	2390	1535.86	Alquerubim
9639	Altares (ANGRA DO HEROÍSMO)	Freguesia	512048991	Rua Patim, N.º 6	Altares (ANGRA DO HEROÍSMO)	9700-306	ALTARES	jfreguesia.altares@sapo.pt	295908154	295908154	www.jfaltares.pt	430101	801	884	2822.02	Altares
7214	Alte (LOULÉ)	Freguesia	501071431	Largo José Cavaco Vieira, N.º 10	Alte (LOULÉ)	8100-012	ALTE	geral@jf-alte.pt	289478200	289478431	www.jf-alte.pt	80802	1910	2176	9433.34	Alte
7967	Alter do Chão (ALTER DO CHÃO)	Freguesia	501326111	Rua João Lopes Namorado, Apartado 7	Alter do Chão	7441-909	ALTER DO CHÃO	jfachao@sapo.pt	245612385	245619014		120101	2107	2556	14085.15	Alter do Chão
14411	Alto do Palurdo (PINHEL)	Freguesia	510832776	Rua da Escola	Pereiro (PINHEL)	6400-273	PEREIRO		963345288			91032				Alto do Palurdo
14682	Alto do Seixalinho, Santo André e Verderena (BARREIRO)	Freguesia	510834264	Rua Bartolomeu Dias, N.º 7 - D	Barreiro (BARREIRO)	2830-040	ALTO DO SEIXALINHO	geral@jf-assav.pt	212155508/212091553	212170094		150409				União das freguesias de Alto do Seixalinho, Santo André e Verderena
7191	Altura (CASTRO MARIM)	Freguesia	509010199	Largo do Mercado, s/n	Altura (CASTRO MARIM)	8950-414	ALTURA	geral@jf-altura.pt	281956680	281957421	www.jf-altura.pt	80404	1739	1920	1109.87	Altura
14766	Alturas do Barroso e Cerdedo (BOTICAS)	Freguesia	510832784	Rua Vale	Alturas do Barroso (BOTICAS)	5460-010	ALTURAS DO BARROSO					170217				Alturas do Barroso e Cerdedo
9179	Alvações do Corgo (SANTA MARTA DE PENAGUIÃO)	Freguesia	507766660	Rua do Outeiro	Alvações do Corgo (SANTA MARTA DE PENAGUIÃO)	5030-011	ALVAÇÕES DO CORGO	junta@alvacoesdocorgo.pt	254323360		www.alvacoesdocorgo.pt	171101	606	575	434.36	Alvações do Corgo
9157	Alvadia (RIBEIRA DE PENA)	Freguesia	507381920	Apartado 29	Alvadia (RIBEIRA DE PENA)	4870-011	ALVADIA	alvadia@jfreguesia.com	259479093	259479093	alvadia.jfreguesia.com	170901	324	220	3373.85	Alvadia
14464	Alvados e Alcaria (PORTO DE MÓS)	Freguesia	510834272	Rua Val do Bispo	Alvados  (PORTO DE MÓS)	2480-032	ALVADOS	freguesia-alvadosealcaria@hotmail.com	244401069	244401069		101615				União das freguesias de Alvados e Alcaria
14441	Alvaiázere (ALVAIÁZERE)	Freguesia	510832792	Rua 15 de Maio, N.º 4	Alvaiázere	3250-185	ALVAIÁZERE	jf.alvaiazere@cm-alvaiazere.pt	236655509			100208				Alvaiázere
14477	Alvalade (LISBOA)	Freguesia	510832806	Rua Conde de Arnoso, N.º 5-B	Alvalade  (LISBOA)	1700-112	LISBOA	geral@jf-alvalade.pt	218428370	218428399	www.jf-alvalade.pt	110654				Alvalade
8682	Alvalade (SANTIAGO DO CACÉM)	Freguesia	501091815	Edificio da Junta de Freguesia, Zona de Expansão	Alvalade (SANTIAGO DO CACÉM)	7565-034	ALVALADE	jf-alvalade@mail.telepac.pt	269595113	269590005	www.jf-alvalade.com	150902	1975	2315	16182.21	Alvalade
14808	Alvão (VILA POUCA DE AGUIAR)	Freguesia	510832814	Largo do Santo, nº 1	Carrazedo do Alvão	5450-262	VILA POUCA DE AGUIAR	freguesia.de.alvao@sapo.pt	259403027			171319				Alvão
8947	Alvarães (VIANA DO CASTELO)	Freguesia	501067604	Rua de Alvarães, N.º 131	Alvarães (VIANA DO CASTELO)	4905-200	ALVARÃES	viladealvaraes@sapo.pt	258777483 	258777525	www.alvaraes.pt	160902	2991	2691	910.69	Alvarães
8782	Alvaredo (MELGAÇO)	Freguesia	509017606	Lugar da Charneca	Alvaredo (MELGAÇO)	4960-010	ALVAREDO	jfalvaredo@hotmail.com	251416302	251416302		160301	627	614	436.41	Alvaredo
14632	Alvarelhos e Guidões (TROFA)	Freguesia	510834280	Rua Santa Isabel, N.º 290	Alvarelhos (TROFA)	4745-072	ALVARELHOS	jfralvarelhos_trf@hotmail.com	229829815	229829816		131809				União das freguesias de Alvarelhos e Guidões
5646	Alvarenga (AROUCA)	Freguesia	507039920	Lugar de Trancoso	Alvarenga (AROUCA)	4540-048	ALVARENGA	j_f_alvarenga@hotmail.com	256951026	256951026		10402	1237	1368	3876.60	Alvarenga
6974	Alvares (GÓIS)	Freguesia	506936660	Rua Dr. Jaime Rebelo da Costa Arnauth	Alvares (GÓIS)	3330-140	ALVARES	jfalvares@sapo.pt	235587384	235587384	www.alvares.pt	60601	821	1007	10057.33	Alvares
6827	Álvaro (OLEIROS)	Freguesia	506858243	Praça da Misericordia	Álvaro (OLEIROS)	6160-011	ÁLVARO	freguesiadealvaro@gmail.com	272674267	272674267	www.vila-de-alvaro.com	50601	273	315	2940.84	Álvaro
14637	Alvega e Concavada (ABRANTES)	Freguesia	510834299	Travessa de São Pedro, N.º 3	Alvega (ABRANTES)	2205-120	ALVEGA	freguesia.alvegaconcavada@gmail.com	241822340			140122				União das freguesias de Alvega e Concavada
5939	Alvelos (BARCELOS)	Freguesia	507091329	Rua Sra. Das Dores, N.º 742	Alvelos (BARCELOS)	4755-038	ALVELOS	alvelos.jf@maisbarcelos.pt	253891604	253891604	www.alvelos.maisbarcelos.pt	30208	1914	2168	338.17	Alvelos
7384	Alvendre (GUARDA)	Freguesia	506925390	Edifício Junta de Freguesia	Alvendre (GUARDA)	6300-030	ALVENDRE					90705	228	231	1293.73	Alvendre
14408	Alverca da Beira/Bouça Cova (PINHEL)	Freguesia	510832822	Largo Jaoquim Fernandes Bordalo, N.º 2	Alverca da Beira (PINHEL)	6400-101	ALVERCA DA BEIRA	junta_alvercadabeira@hotmail.com	966391536			91029				Alverca da Beira/Bouça Cova
14522	Alverca do Ribatejo e Sobralinho (VILA FRANCA DE XIRA)	Freguesia	510834302	Rua Dr. Miguel Bombarda, N.º 23	Alverca do Ribatejo (VILA FRANCA DE XIRA)	2615-125	ALVERCA DO RIBATEJO		219587680	219587681		111413				União das freguesias de Alverca do Ribatejo e Sobralinho
9375	Alvite (MOIMENTA DA BEIRA)	Freguesia	507043073	Largo da Tulha	Alvite (MOIMENTA DA BEIRA)	3620-025	ALVITE		254588056			180702	1427	1228	1928.66	Alvite
14111	Alvite e Passos (CABECEIRAS DE BASTO)	Freguesia	510834310	Lugar da Igreja	Alvite (CABECEIRAS DE BASTO)	4860-022	ALVITE	juntaalvite@net.novis.pt	253661473			30418				União das freguesias de Alvite e Passos
6571	Alvites (MIRANDELA)	Freguesia	508974569	Rua Doutor Miguel Vaz Guedes Bacelar, N.º 14	Alvites (MIRANDELA)	5370-030	ALVITES	edgar_apires@hotmail.com	936972987			40704	373	282	1780.89	Alvites
5823	Alvito (ALVITO)	Freguesia	506928373	Travessa Prior Lampreia N.º 2	Alvito	7920-067	ALVITO	jfdalv@gmail.com	284485282	284485282	www.alvito.freguesias.pt	20301	1051	1360	13652.34	Alvito
14075	Alvito (São Pedro e São Martinho) e Couto (BARCELOS)	Freguesia	510834329	Rua Daniel Lopes Miranda, N.º 62	Alvito  São Pedro (BARCELOS)	4750-085	ALVITO SÃO PEDRO		253884100			30291				União das freguesias de Alvito (São Pedro e São Martinho) e Couto
7522	Alvoco da Serra (SEIA)	Freguesia	506936953	Rua do Correio, N.º 8	Alvoço da Serra (SEIA)	6270-012	ALVOÇO DA SERRA	contacto@jf-alvocodaserra.pt	238953886	249769102	www.jf-alvocodaserra.pt	91201	658	646	3756.82	Alvoco da Serra
